lecture_id,text_review_count,text_positive_count,text_negative_count,text_neutral_count,text_assignment_tfidf,text_exam_tfidf,text_teamwork_tfidf,text_attendance_tfidf,text_grading_tfidf,text_teaching_tfidf,text_assignment_positive_tfidf,text_exam_positive_tfidf,text_teamwork_positive_tfidf,text_attendance_positive_tfidf,text_grading_positive_tfidf,text_teaching_positive_tfidf,text_assignment_negative_tfidf,text_exam_negative_tfidf,text_teamwork_negative_tfidf,text_attendance_negative_tfidf,text_grading_negative_tfidf,text_teaching_negative_tfidf,text_positive_ratio,text_negative_ratio,text_neutral_ratio
2168590,20,17,2,1,0.534737,0.05304,0.012193,0.367773,0.120236,0.0,0.641028,0.05304,0.0,0.844338,0.070236,0.0,0.075,0.0,0.012193,0.0,0.15507,0.0,0.85,0.1,0.05
2168591,20,9,5,6,0.021469,0.012178,0.046395,0.034431,0.031892,0.0,0.030661,0.012178,0.155398,0.0,0.031892,0.0,0.0,0.0,0.0,0.137214,0.0,0.0,0.45,0.25,0.3
2168592,20,14,1,5,0.107346,0.068373,0.0,0.078775,0.096731,0.026038,0.061321,0.040275,0.0,0.079047,0.064838,0.026038,0.025,0.0,0.0,0.0,0.0,0.0,0.7,0.05,0.25
2168595,20,15,1,4,0.021469,0.0,0.090545,0.0,0.070236,0.032677,0.030661,0.0,0.300594,0.0,0.070236,0.0,0.0,0.0,0.0,0.0,0.0,0.115651,0.75,0.05,0.2
2168598,20,3,10,7,0.0,0.0,0.118513,0.0,0.126688,0.06809,0.0,0.0,0.05,0.0,0.038344,0.0,0.0,0.0,0.028393,0.0,0.27399,0.121343,0.15,0.5,0.35
2168672,20,9,3,8,0.053046,0.154825,0.0,0.044344,0.135602,0.033805,0.0,0.081541,0.0,0.101806,0.0,0.033805,0.0,0.09473,0.0,0.0,0.301634,0.0,0.45,0.15,0.4
2168686,20,16,1,3,0.138923,0.161213,0.0,0.034431,0.120763,0.032677,0.198399,0.130246,0.0,0.079047,0.120763,0.032677,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.05,0.15
2168689,20,4,10,6,0.021469,0.036472,0.0,0.089279,0.307967,0.052075,0.0,0.0,0.0,0.0,0.070763,0.0,0.0,0.0,0.0,0.0,0.098911,0.092154,0.2,0.5,0.3
2168921,9,5,2,2,0.331751,0.197464,0.037037,0.0,0.0,0.20896,0.204405,0.104458,0.168276,0.0,0.0,0.072614,0.111111,0.339737,0.0,0.0,0.0,0.204786,0.555556,0.222222,0.222222
2168927,20,19,0,1,0.095984,0.124988,0.0,0.0,0.097257,0.052075,0.137078,0.11281,0.0,0.0,0.064838,0.052075,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2169019,20,19,0,1,0.24376,0.041853,0.0,0.034431,0.031892,0.0,0.303025,0.041853,0.0,0.079047,0.031892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2169020,3,3,0,0,0.0,0.0,0.0,0.0,0.212616,0.0,0.0,0.0,0.0,0.0,0.212616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2169070,20,17,0,3,0.0,0.111367,0.0,0.0,0.223773,0.059843,0.0,0.099189,0.0,0.0,0.223773,0.059843,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.15
2249281,6,5,0,1,0.0,0.0,0.0,0.0,0.106308,0.0,0.0,0.0,0.0,0.0,0.106308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.0,0.166667
2249282,20,19,1,0,0.128815,0.040275,0.0,0.093981,0.096204,0.034285,0.183964,0.040275,0.0,0.215763,0.096204,0.034285,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
2249283,7,6,0,1,0.061341,0.0,0.168988,0.0,0.0,0.074393,0.087602,0.0,0.767792,0.0,0.0,0.074393,0.0,0.0,0.0,0.0,0.0,0.0,0.857143,0.0,0.142857
2249286,9,8,0,1,0.190838,0.027062,0.0,0.0,0.070872,0.176346,0.27254,0.027062,0.0,0.0,0.070872,0.176346,0.0,0.0,0.0,0.0,0.0,0.0,0.888889,0.0,0.111111
2249288,20,11,5,4,0.227253,0.154794,0.079729,0.0,0.161569,0.059843,0.030661,0.0,0.05,0.0,0.096731,0.0,0.025,0.321445,0.033333,0.0,0.100545,0.0,0.55,0.25,0.2
2249292,20,10,9,1,0.127561,0.178533,0.0,0.0,0.198333,0.035318,0.151512,0.12608,0.0,0.0,0.070763,0.0,0.025,0.147119,0.0,0.0,0.395643,0.125,0.5,0.45,0.05
2249295,20,16,0,4,0.212699,0.036472,0.011005,0.133705,0.175878,0.033805,0.273099,0.036472,0.0,0.193004,0.105115,0.033805,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2
2249296,20,13,5,2,0.064408,0.012178,0.076648,0.049637,0.239399,0.0,0.030661,0.012178,0.224125,0.113957,0.207506,0.0,0.05,0.0,0.027319,0.0,0.0,0.0,0.65,0.25,0.1
2249299,18,12,2,4,0.143128,0.119751,0.0,0.16586,0.198686,0.133416,0.170337,0.087747,0.0,0.380783,0.16325,0.133416,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.111111,0.222222
2249305,20,20,0,0,0.021469,0.081137,0.0,0.0,0.096204,0.066482,0.030661,0.081137,0.0,0.0,0.096204,0.066482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2249328,20,17,1,2,0.042938,0.227779,0.0,0.0,0.064312,0.0,0.061321,0.215601,0.0,0.0,0.064312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.05,0.1
2249329,20,19,1,0,0.0,0.05508,0.0,0.0,0.070236,0.026038,0.0,0.05508,0.0,0.0,0.070236,0.026038,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
2249333,20,20,0,0,0.021469,0.0,0.0,0.0,0.031892,0.0,0.030661,0.0,0.0,0.0,0.031892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2249337,20,19,0,1,0.078626,0.25234,0.0,0.0,0.178096,0.0,0.112287,0.25234,0.0,0.0,0.178096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2249342,9,9,0,0,0.047709,0.0895,0.0,0.0,0.070872,0.0,0.068135,0.0895,0.0,0.0,0.070872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2249343,20,20,0,0,0.291309,0.119248,0.011005,0.034431,0.096204,0.026038,0.416026,0.119248,0.05,0.079047,0.096204,0.026038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2249344,20,18,0,2,0.107346,0.111399,0.024386,0.0,0.096731,0.0,0.122643,0.084879,0.110795,0.0,0.096731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1
2249361,20,15,1,4,0.0667,0.38262,0.0,0.054848,0.102656,0.146107,0.030661,0.341639,0.0,0.125921,0.102656,0.12007,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.05,0.2
2249366,20,18,1,1,0.0,0.117488,0.0,0.05,0.167494,0.0,0.0,0.10531,0.0,0.114791,0.167494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.05,0.05
2249381,20,17,1,2,0.021469,0.122461,0.087448,0.068862,0.063785,0.026038,0.0,0.105836,0.397314,0.079047,0.031892,0.026038,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.05,0.1
2249415,20,20,0,0,0.109639,0.233546,0.03077,0.0,0.05,0.052075,0.156577,0.233546,0.139802,0.0,0.05,0.052075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2249416,20,20,0,0,0.0667,0.063975,0.0,0.137724,0.0,0.182263,0.095256,0.063975,0.0,0.316188,0.0,0.182263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2249427,20,20,0,0,0.0,0.121872,0.0,0.0,0.155124,0.026038,0.0,0.121872,0.0,0.0,0.155124,0.026038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2249430,20,12,4,4,0.0667,0.18529,0.059163,0.034431,0.064838,0.026038,0.064595,0.156487,0.268803,0.079047,0.032419,0.026038,0.0,0.06073,0.0,0.0,0.0,0.0,0.6,0.2,0.2
2249434,16,16,0,0,0.0,0.017194,0.015241,0.0,0.039865,0.0,0.0,0.017194,0.069247,0.0,0.039865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2249439,20,14,2,4,0.085877,0.375873,0.0,0.271347,0.264751,0.220282,0.122643,0.363696,0.0,0.622962,0.264751,0.135531,0.0,0.0,0.0,0.0,0.0,0.092154,0.7,0.1,0.2
2249459,20,18,2,0,0.042938,0.137332,0.0,0.167463,0.276074,0.032677,0.061321,0.137332,0.0,0.305417,0.211763,0.0,0.0,0.0,0.0,0.137214,0.199455,0.115651,0.9,0.1,0.0
2249482,20,20,0,0,0.128815,0.150655,0.0,0.068862,0.0,0.033805,0.183964,0.150655,0.0,0.158094,0.0,0.033805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2249518,20,16,1,3,0.128815,0.208107,0.012193,0.0,0.108581,0.032677,0.153304,0.182174,0.055398,0.0,0.108581,0.032677,0.025,0.0,0.0,0.0,0.0,0.0,0.8,0.05,0.15
2249519,20,17,0,3,0.128815,0.048711,0.011005,0.0,0.038344,0.078113,0.153304,0.036533,0.05,0.0,0.038344,0.078113,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.15
2249532,20,17,1,2,0.102859,0.206953,0.0,0.088688,0.096731,0.092999,0.146895,0.190328,0.0,0.0,0.096731,0.092999,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.05,0.1
2249549,20,17,1,2,0.0,0.08055,0.0,0.0,0.0,0.058714,0.0,0.052453,0.0,0.0,0.0,0.058714,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.05,0.1
2249694,20,18,0,2,0.042938,0.251958,0.033014,0.0,0.134548,0.0,0.061321,0.251958,0.1,0.0,0.134548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1
2249696,20,17,2,1,0.0,0.135636,0.0,0.044344,0.128096,0.100287,0.0,0.098543,0.0,0.101806,0.096204,0.067611,0.0,0.135497,0.0,0.0,0.0,0.115651,0.85,0.1,0.05
2249715,6,6,0,0,0.0,0.077894,0.040643,0.0,0.0,0.0,0.0,0.077894,0.184658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2249726,1,1,0,0,0.429385,0.0,0.0,0.0,0.0,0.0,0.613215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2249741,20,20,0,0,0.45096,0.069364,0.0,0.034431,0.095677,0.0,0.644026,0.069364,0.0,0.079047,0.095677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2249799,17,17,0,0,0.037149,0.130367,0.012947,0.0,0.0,0.0,0.053053,0.130367,0.058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2249828,20,14,4,2,0.045231,0.195182,0.011005,0.078775,0.102129,0.067611,0.064595,0.110059,0.05,0.180853,0.070236,0.0,0.0,0.088967,0.0,0.0,0.0,0.119647,0.7,0.2,0.1
226224,20,17,1,2,0.021469,0.154738,0.048771,0.0,0.0,0.0,0.030661,0.117644,0.22159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.05,0.1
226411,10,9,1,0,0.042938,0.252645,0.0,0.0,0.0,0.185039,0.061321,0.22829,0.0,0.0,0.0,0.185039,0.0,0.088967,0.0,0.0,0.0,0.0,0.9,0.1,0.0
226441,7,6,0,1,0.163304,0.169097,0.047619,0.0,0.200676,0.0,0.087602,0.169097,0.216355,0.0,0.200676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857143,0.0,0.142857
226710,20,20,0,0,0.088169,0.108093,0.0,0.103293,0.12915,0.195541,0.125917,0.108093,0.0,0.237141,0.12915,0.195541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
227156,20,9,0,11,0.188451,0.15835,0.024386,0.034431,0.095677,0.0,0.1672,0.092142,0.110795,0.079047,0.095677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.55
227174,20,15,2,3,0.302429,0.312592,0.0,0.078775,0.070763,0.0,0.401245,0.24422,0.0,0.180853,0.0,0.0,0.025,0.102635,0.0,0.0,0.0,0.0,0.75,0.1,0.15
227339,20,14,1,5,0.0,0.12189,0.015127,0.0,0.241354,0.122711,0.0,0.097176,0.068727,0.0,0.191354,0.061355,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.05,0.25
227826,20,3,14,3,0.162684,0.113342,0.0,0.0,0.129677,0.066482,0.0,0.0,0.0,0.0,0.0,0.0,0.13677,0.414019,0.0,0.0,0.402178,0.115651,0.15,0.7,0.15
2315208,20,19,0,1,0.021469,0.036533,0.041775,0.034431,0.093469,0.034285,0.030661,0.036533,0.189802,0.079047,0.093469,0.034285,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2315240,20,20,0,0,0.064408,0.193831,0.0,0.0,0.031892,0.033805,0.091982,0.193831,0.0,0.0,0.031892,0.033805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2315243,20,20,0,0,0.038451,0.036533,0.142602,0.0,0.032419,0.0,0.054913,0.036533,0.647909,0.0,0.032419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2315267,20,19,0,1,0.042938,0.129421,0.070781,0.0,0.099911,0.026038,0.061321,0.129421,0.32159,0.0,0.099911,0.026038,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2315286,20,19,0,1,0.088169,0.12739,0.0,0.0,0.064312,0.119036,0.125917,0.12739,0.0,0.0,0.064312,0.119036,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2315294,16,12,1,3,0.161019,0.100046,0.0,0.0,0.039865,0.151498,0.229956,0.084824,0.0,0.0,0.039865,0.151498,0.0,0.055604,0.0,0.0,0.0,0.0,0.75,0.0625,0.1875
2315315,20,8,2,10,0.0,0.0,0.0,0.103293,0.031892,0.0,0.0,0.0,0.0,0.0,0.031892,0.0,0.0,0.0,0.0,0.137214,0.0,0.0,0.4,0.1,0.5
2315360,20,18,1,1,0.042938,0.055204,0.011005,0.0,0.141527,0.118557,0.061321,0.055204,0.05,0.0,0.141527,0.118557,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.05,0.05
2315487,3,2,1,0,0.0,0.081185,0.0,0.0,0.216128,0.0,0.0,0.081185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.670297,0.0,0.666667,0.333333,0.0
2315489,20,19,0,1,0.20123,0.068373,0.0,0.0,0.0,0.078113,0.287381,0.068373,0.0,0.0,0.0,0.078113,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2315498,20,20,0,0,0.063411,0.081256,0.0,0.0,0.063785,0.052075,0.090559,0.081256,0.0,0.0,0.063785,0.052075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2315600,20,20,0,0,0.0667,0.144016,0.0,0.0,0.032419,0.0,0.095256,0.144016,0.0,0.0,0.032419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2315604,20,10,10,0,0.021469,0.140567,0.0,0.0,0.16644,0.0,0.030661,0.091856,0.0,0.0,0.16644,0.0,0.0,0.177933,0.0,0.0,0.0,0.0,0.5,0.5,0.0
2315614,20,14,1,5,0.288211,0.013755,0.012193,0.187127,0.173946,0.0,0.319618,0.013755,0.055398,0.429608,0.173946,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.7,0.05,0.25
2315615,8,8,0,0,0.196564,0.131132,0.21055,0.0,0.175591,0.065094,0.280718,0.131132,0.956628,0.0,0.175591,0.065094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2315717,20,20,0,0,0.064408,0.160229,0.0,0.0,0.064838,0.026038,0.091982,0.160229,0.0,0.0,0.064838,0.026038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2315724,20,15,2,3,0.109639,0.222847,0.0,0.0,0.128096,0.0,0.064595,0.198491,0.0,0.0,0.064312,0.0,0.0,0.0,0.0,0.0,0.197822,0.0,0.75,0.1,0.15
2315768,5,5,0,0,0.085877,0.097422,0.048771,0.0,0.255139,0.2083,0.122643,0.097422,0.22159,0.0,0.255139,0.2083,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
233094,20,20,0,0,0.0,0.030381,0.03077,0.0,0.102129,0.0,0.0,0.030381,0.139802,0.0,0.102129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
236570,20,17,1,2,0.157883,0.15877,0.0,0.0,0.070236,0.058714,0.225477,0.15877,0.0,0.0,0.070236,0.058714,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.05,0.1
2376746,20,11,3,6,0.270973,0.054617,0.147315,0.068862,0.114838,0.0,0.173609,0.028097,0.347731,0.158094,0.064838,0.0,0.08699,0.044483,0.047583,0.0,0.0,0.0,0.55,0.15,0.3
2376748,20,19,0,1,0.084623,0.076222,0.08903,0.0,0.0,0.0,0.120852,0.076222,0.404503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2376749,20,16,0,4,0.021469,0.066795,0.044019,0.0,0.102656,0.087393,0.030661,0.024356,0.15,0.0,0.102656,0.087393,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2
2376750,20,18,1,1,0.107346,0.013755,0.0,0.0,0.185075,0.0,0.153304,0.013755,0.0,0.0,0.185075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.05,0.05
2376751,20,13,0,7,0.053046,0.068797,0.02201,0.034431,0.221038,0.110314,0.045095,0.033251,0.0,0.079047,0.134021,0.110314,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.35
2376757,20,16,0,4,0.021469,0.107776,0.0,0.048802,0.12915,0.026038,0.0,0.095598,0.0,0.0,0.096731,0.026038,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2
2376768,20,20,0,0,0.700219,0.255935,0.0,0.407482,0.102656,0.146682,1.0,0.255935,0.0,0.935502,0.102656,0.146682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2376774,14,14,0,0,0.061341,0.14452,0.0,0.0,0.054777,0.0,0.087602,0.14452,0.0,0.0,0.054777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2376777,2,2,0,0,0.214692,0.0,0.110048,0.0,0.0,1.0,0.306607,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2376781,20,18,0,2,0.081389,0.198839,0.0,0.089279,0.12915,0.026038,0.116234,0.198839,0.0,0.079047,0.12915,0.026038,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1
2376785,20,19,0,1,0.021469,0.15472,0.0,0.0,0.070236,0.0,0.030661,0.15472,0.0,0.0,0.070236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2376786,20,20,0,0,0.171469,0.159928,0.0,0.183233,0.070763,0.0,0.244879,0.159928,0.0,0.420668,0.070763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2376791,20,16,1,3,0.171754,0.138909,0.0,0.048802,0.262644,0.0,0.245286,0.138909,0.0,0.112039,0.198333,0.0,0.0,0.0,0.0,0.0,0.098911,0.0,0.8,0.05,0.15
2376792,20,20,0,0,0.262589,0.067786,0.0,0.0,0.031892,0.0,0.37501,0.067786,0.0,0.0,0.031892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2376793,17,15,2,0,0.0,0.0,0.025894,0.0,0.03752,0.0,0.0,0.0,0.117647,0.0,0.03752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882353,0.117647,0.0
2376806,20,19,0,1,0.042938,0.11239,0.080098,0.0,0.103182,0.0,0.061321,0.11239,0.363924,0.0,0.103182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2376817,20,19,0,1,0.0,0.145112,0.128181,0.044344,0.167494,0.026038,0.0,0.145112,0.582385,0.101806,0.167494,0.026038,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2376819,20,17,1,2,0.0,0.012178,0.048771,0.147637,0.070763,0.0,0.0,0.012178,0.110795,0.338947,0.038344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.05,0.1
2376832,15,14,1,0,0.0,0.171957,0.0,0.0,0.085749,0.034717,0.0,0.15572,0.0,0.0,0.085749,0.034717,0.0,0.059311,0.0,0.0,0.0,0.0,0.933333,0.066667,0.0
2376841,20,10,2,8,0.119746,0.20996,0.015127,0.084431,0.314419,0.161259,0.075756,0.11062,0.0,0.193838,0.173419,0.135222,0.0,0.113119,0.0,0.0,0.0,0.0,0.5,0.1,0.4
2376848,20,6,9,5,0.171754,0.156241,0.0,0.0,0.031892,0.093648,0.091982,0.113801,0.0,0.0,0.031892,0.059843,0.05,0.0,0.0,0.0,0.0,0.119647,0.3,0.45,0.25
2376851,20,19,1,0,0.021469,0.079436,0.0,0.083233,0.064312,0.059843,0.030661,0.079436,0.0,0.191086,0.032419,0.059843,0.0,0.0,0.0,0.0,0.098911,0.0,0.95,0.05,0.0
2376852,13,12,0,1,0.32942,0.039897,0.0,0.0,0.108867,0.0,0.470453,0.039897,0.0,0.0,0.049876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923077,0.0,0.076923
2376855,20,12,3,5,0.0,0.171606,0.0,0.034431,0.063785,0.28277,0.0,0.041853,0.0,0.079047,0.063785,0.140239,0.0,0.373475,0.0,0.0,0.0,0.364029,0.6,0.15,0.25
2376863,16,15,0,1,0.0,0.047639,0.0,0.0,0.12832,0.105939,0.0,0.047639,0.0,0.0,0.12832,0.105939,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0625
2376911,20,10,5,5,0.064408,0.105612,0.0,0.0,0.064312,0.026038,0.091982,0.105612,0.0,0.0,0.032419,0.026038,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25
2376930,20,19,0,1,0.021469,0.095479,0.055024,0.034431,0.038344,0.032677,0.030661,0.095479,0.25,0.079047,0.038344,0.032677,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2376941,20,16,2,2,0.0,0.060889,0.017388,0.034431,0.038344,0.060322,0.0,0.048711,0.079004,0.079047,0.038344,0.026038,0.0,0.044483,0.0,0.0,0.0,0.0,0.8,0.1,0.1
2376942,17,0,17,0,0.350093,0.1728,0.075174,0.0,0.158292,0.040335,0.0,0.0,0.0,0.0,0.0,0.0,0.407668,0.631211,0.075174,0.0,0.490925,0.142756,0.0,1.0,0.0
2376944,8,6,0,2,0.0,0.135083,0.132746,0.0,0.436322,0.0,0.0,0.135083,0.413816,0.0,0.436322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25
2376952,2,2,0,0,0.315767,0.0,0.0,0.0,0.0,0.0,0.450954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2376972,20,17,2,1,0.021469,0.052453,0.0,0.0,0.064312,0.034285,0.030661,0.038698,0.0,0.0,0.032419,0.034285,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.1,0.05
2376999,20,18,0,2,0.064408,0.036533,0.0,0.0,0.038344,0.078113,0.091982,0.036533,0.0,0.0,0.038344,0.078113,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1
2377000,20,19,0,1,0.064408,0.103545,0.012193,0.0,0.031892,0.039678,0.091982,0.103545,0.055398,0.0,0.031892,0.039678,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2377015,20,17,2,1,0.021469,0.088705,0.0,0.0,0.135602,0.032677,0.030661,0.024356,0.0,0.0,0.064838,0.032677,0.0,0.235056,0.0,0.0,0.219465,0.0,0.85,0.1,0.05
2377016,20,20,0,0,0.171754,0.113095,0.0,0.117663,0.164232,0.026038,0.245286,0.113095,0.0,0.270133,0.164232,0.026038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2377022,20,17,1,2,0.127819,0.064631,0.097542,0.0,0.0,0.0,0.15188,0.036533,0.387783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.05,0.1
2377029,20,18,1,1,0.188451,0.148374,0.0,0.0,0.165914,0.034285,0.269131,0.148374,0.0,0.0,0.165914,0.034285,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.05,0.05
2377031,16,9,3,4,0.0,0.133838,0.169187,0.0,0.127661,0.032547,0.0,0.103393,0.371643,0.0,0.04793,0.0,0.0,0.0,0.020833,0.0,0.123639,0.0,0.5625,0.1875,0.25
2377082,8,8,0,0,0.0,0.102154,0.0,0.0,0.0,0.0,0.0,0.102154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2377116,17,15,0,2,0.0,0.047383,0.0,0.0,0.03752,0.061265,0.0,0.047383,0.0,0.0,0.03752,0.061265,0.0,0.0,0.0,0.0,0.0,0.0,0.882353,0.0,0.117647
2377118,2,2,0,0,0.0,0.137554,0.0,0.0,0.0,0.0,0.0,0.137554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2377122,20,20,0,0,0.0,0.012178,0.0,0.0,0.064838,0.052075,0.0,0.012178,0.0,0.0,0.064838,0.052075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2377138,20,19,0,1,0.021469,0.02652,0.02201,0.089279,0.070763,0.0,0.030661,0.02652,0.1,0.204968,0.070763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2377156,20,6,8,6,0.064408,0.058765,0.075363,0.049637,0.064838,0.039678,0.0,0.0,0.079004,0.0,0.032419,0.0,0.05,0.214659,0.040586,0.0,0.100545,0.140431,0.3,0.4,0.3
2377166,20,10,4,6,0.0,0.087506,0.033014,0.098439,0.134021,0.035318,0.0,0.045067,0.1,0.112039,0.134021,0.0,0.0,0.102635,0.0,0.0,0.0,0.0,0.5,0.2,0.3
2377174,20,19,0,1,0.124328,0.097762,0.0,0.0,0.064312,0.0,0.177556,0.097762,0.0,0.0,0.064312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2377176,20,19,0,1,0.256634,0.093434,0.0,0.0,0.097257,0.052075,0.335845,0.093434,0.0,0.0,0.097257,0.052075,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05
2377181,20,15,2,3,0.042938,0.115564,0.0,0.0,0.064312,0.034285,0.061321,0.089631,0.0,0.0,0.032419,0.034285,0.0,0.050246,0.0,0.0,0.0,0.0,0.75,0.1,0.15
2377192,20,20,0,0,0.085877,0.048711,0.012193,0.0,0.032419,0.0,0.122643,0.048711,0.055398,0.0,0.032419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2377193,5,5,0,0,0.085877,0.0,0.146314,0.0,0.0,0.0,0.122643,0.0,0.66477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
